plate_id,id,run_date,site.x,plot.x,depth_cm.x,rep.x,mass_kg,poxc_mg_kg,site.y,sample.date,plot.y,depth_cm.y,sample_name,rep.y
abs_20251219_plate10,231,20251219,CCNRD,304,60,A,0.0024865,308.89279724153266,CCNRD,2025,304,60,304CCNRD60,A
abs_20251219_plate10,232,20251219,CCNRD,304,60,B,0.0024944999999999998,326.1754082902993,CCNRD,2025,304,60,304CCNRD60,B
abs_20251219_plate10,233,20251219,CCNRD,305,60,A,0.0025331999999999998,384.7714871459958,CCNRD,2025,305,60,305CCNRD60,A
abs_20251219_plate10,234,20251219,CCNRD,305,60,B,0.0025006,386.1419691715669,CCNRD,2025,305,60,305CCNRD60,B
abs_20251219_plate10,235,20251219,CCNRD,306,60,A,0.0024716,348.8695633038668,CCNRD,2025,306,60,306CCNRD60,A
abs_20251219_plate10,236,20251219,CCNRD,306,60,B,0.002496,369.8088275296255,CCNRD,2025,306,60,306CCNRD60,B
abs_20251219_plate10,237,20251219,CCNRD,307,60,A,0.0025331,352.3960455915247,CCNRD,2025,307,60,307CCNRD60,A
abs_20251219_plate10,238,20251219,CCNRD,307,60,B,0.0025369000000000004,332.70249769648194,CCNRD,2025,307,60,307CCNRD60,B
abs_20251219_plate10,239,20251219,CCNRD,308,60,A,0.0025036999999999998,210.88528896243417,CCNRD,2025,308,60,308CCNRD60,A
abs_20251219_plate10,240,20251219,CCNRD,308,60,B,0.0025015000000000003,302.1813216752544,CCNRD,2025,308,60,308CCNRD60,B
abs_20251219_plate10,241,20251219,CCNRD,309,60,A,0.0025131000000000003,240.32649876263608,CCNRD,2025,309,60,309CCNRD60,A
abs_20251219_plate10,242,20251219,CCNRD,309,60,B,0.0024841999999999998,277.3738319110102,CCNRD,2025,309,60,309CCNRD60,B
abs_20251219_plate10,243,20251219,CCNRD,310,60,A,0.0024779,251.09874098874582,CCNRD,2025,310,60,310CCNRD60,A
abs_20251219_plate10,244,20251219,CCNRD,310,60,B,0.002532,220.52997962136655,CCNRD,2025,310,60,310CCNRD60,B
abs_20251219_plate10,245,20251219,CCNRD,311,60,A,0.0025142000000000003,301.8635817410129,CCNRD,2025,311,60,311CCNRD60,A
abs_20251219_plate10,246,20251219,CCNRD,311,60,B,0.0025068,331.8484132103813,CCNRD,2025,311,60,311CCNRD60,B
abs_20251219_plate10,247,20251219,CCNRD,312,60,A,0.0025105,258.73218071279086,CCNRD,2025,312,60,312CCNRD60,A
abs_20251219_plate10,248,20251219,CCNRD,312,60,B,0.0025265,294.38005620432523,CCNRD,2025,312,60,312CCNRD60,B
abs_20251219_plate10,249,20251219,CCNRD,401,60,A,0.0025137000000000002,408.30784459662146,CCNRD,2025,401,60,401CCNRD60,A
abs_20251219_plate10,250,20251219,CCNRD,401,60,B,0.0024994,441.03963152263026,CCNRD,2025,401,60,401CCNRD60,B
abs_20251219_plate10,357,20251219,soil standard,NA,NA,NA,0.0025274,543.1634516972147,Soil Standard,2025,UMNTC,na,SS05,ss
abs_20251219_plate11,251,20251219,CCNRD,402,60,A,0.0025036,164.11814551405132,CCNRD,2025,402,60,402CCNRD60,A
abs_20251219_plate11,252,20251219,CCNRD,402,60,B,0.0025104000000000003,173.39809228432313,CCNRD,2025,402,60,402CCNRD60,B
abs_20251219_plate11,253,20251219,CCNRD,403,60,A,0.0024879,194.5911549474406,CCNRD,2025,403,60,403CCNRD60,A
abs_20251219_plate11,254,20251219,CCNRD,403,60,B,0.0025251,127.6746684183709,CCNRD,2025,403,60,403CCNRD60,B
abs_20251219_plate11,255,20251219,CCNRD,404,60,A,0.0024933999999999998,126.85016835759683,CCNRD,2025,404,60,404CCNRD60,A
abs_20251219_plate11,256,20251219,CCNRD,404,60,B,0.0025076,111.52880728204349,CCNRD,2025,404,60,404CCNRD60,B
abs_20251219_plate11,257,20251219,CCNRD,405,60,A,0.0025084,166.2371569723229,CCNRD,2025,405,60,405CCNRD60,A
abs_20251219_plate11,258,20251219,CCNRD,405,60,B,0.0024838,162.9692783914093,CCNRD,2025,405,60,405CCNRD60,B
abs_20251219_plate11,259,20251219,CCNRD,406,60,A,0.0025177999999999997,275.90758880269254,CCNRD,2025,406,60,406CCNRD60,A
abs_20251219_plate11,260,20251219,CCNRD,406,60,B,0.0025136,151.32507634746807,CCNRD,2025,406,60,406CCNRD60,B
abs_20251219_plate11,261,20251219,CCNRD,407,60,A,0.0024743,163.59499400581268,CCNRD,2025,407,60,407CCNRD60,A
abs_20251219_plate11,262,20251219,CCNRD,407,60,B,0.0024879,195.81771056470748,CCNRD,2025,407,60,407CCNRD60,B
abs_20251219_plate11,263,20251219,CCNRD,408,60,A,0.0025219,194.38773537179665,CCNRD,2025,408,60,408CCNRD60,A
abs_20251219_plate11,264,20251219,CCNRD,408,60,B,0.0024966,242.80431114382313,CCNRD,2025,408,60,408CCNRD60,B
abs_20251219_plate11,265,20251219,CCNRD,101,90,A,0.0024868,129.64102671032185,CCNRD,2025,101,90,101CCNRD90,A
abs_20251219_plate11,266,20251219,CCNRD,101,90,B,0.0024655,156.75271034167196,CCNRD,2025,101,90,101CCNRD90,B
abs_20251219_plate11,267,20251219,CCNRD,102,90,A,0.0025038,126.32327253887365,CCNRD,2025,102,90,102CCNRD90,A
abs_20251219_plate11,268,20251219,CCNRD,102,90,B,0.0024621,148.29331599285345,CCNRD,2025,102,90,102CCNRD90,B
abs_20251219_plate11,269,20251219,CCNRD,103,90,A,0.0025169000000000003,131.72789875792566,CCNRD,2025,103,90,103CCNRD90,A
abs_20251219_plate11,270,20251219,CCNRD,103,90,B,0.0025118999999999996,145.35330757832898,CCNRD,2025,103,90,103CCNRD90,B
abs_20251219_plate11,271,20251219,CCNRD,104,90,A,0.0025227,93.92633648776157,CCNRD,2025,104,90,104CCNRD90,A
abs_20251219_plate11,272,20251219,CCNRD,104,90,B,0.0025415999999999998,-80.8649867686003,CCNRD,2025,104,90,104CCNRD90,B
abs_20251219_plate11,273,20251219,CCNRD,105,90,A,0.0025301,52.644301241427215,CCNRD,2025,105,90,105CCNRD90,A
abs_20251219_plate11,274,20251219,CCNRD,105,90,B,0.0025098,93.19325099110601,CCNRD,2025,105,90,105CCNRD90,B
abs_20251219_plate11,275,20251219,CCNRD,106,90,A,0.0025423,-28.029088102249784,CCNRD,2025,106,90,106CCNRD90,A
abs_20251219_plate11,357,20251219,soil standard,NA,NA,NA,0.0025274,546.5214703379094,Soil Standard,2025,UMNTC,na,SS05,ss
abs_20251219_plate12,276,20251219,CCNRD,106,90,B,0.0024944999999999998,155.12965924685787,CCNRD,2025,106,90,106CCNRD90,B
abs_20251219_plate12,277,20251219,CCNRD,107,90,A,0.0025068,180.18449344178748,CCNRD,2025,107,90,107CCNRD90,A
abs_20251219_plate12,278,20251219,CCNRD,107,90,B,0.0024790000000000003,178.47576003864017,CCNRD,2025,107,90,107CCNRD90,B
abs_20251219_plate12,279,20251219,CCNRD,108,90,A,0.0025399,213.02239670565038,CCNRD,2025,108,90,108CCNRD90,A
abs_20251219_plate12,280,20251219,CCNRD,108,90,B,0.0024704,216.52048226061586,CCNRD,2025,108,90,108CCNRD90,B
abs_20251219_plate12,281,20251219,CCNRD,109,90,A,0.0025365,185.3643391318904,CCNRD,2025,109,90,109CCNRD90,A
abs_20251219_plate12,282,20251219,CCNRD,109,90,B,0.0025137999999999996,712.9536743782326,CCNRD,2025,109,90,109CCNRD90,B
abs_20251219_plate12,283,20251219,CCNRD,110,90,A,0.0025283000000000003,312.728995389368,CCNRD,2025,110,90,110CCNRD90,A
abs_20251219_plate12,284,20251219,CCNRD,110,90,B,0.0025243,144.75263793332505,CCNRD,2025,110,90,110CCNRD90,B
abs_20251219_plate12,285,20251219,CCNRD,111,90,A,0.0024756,158.8036520469153,CCNRD,2025,111,90,111CCNRD90,A
abs_20251219_plate12,286,20251219,CCNRD,111,90,B,0.0024860000000000004,176.73359458075686,CCNRD,2025,111,90,111CCNRD90,B
abs_20251219_plate12,287,20251219,CCNRD,112,90,A,0.0024711,147.86899920484498,CCNRD,2025,112,90,112CCNRD90,A
abs_20251219_plate12,288,20251219,CCNRD,112,90,B,0.0025331999999999998,153.97624664429006,CCNRD,2025,112,90,112CCNRD90,B
abs_20251219_plate12,289,20251219,CCNRD,201,90,A,0.0024952,109.38934502014106,CCNRD,2025,201,90,201CCNRD90,A
abs_20251219_plate12,290,20251219,CCNRD,201,90,B,0.0025309,124.89311936727894,CCNRD,2025,201,90,201CCNRD90,B
abs_20251219_plate12,291,20251219,CCNRD,202,90,A,0.0024998,195.48236029130618,CCNRD,2025,202,90,202CCNRD90,A
abs_20251219_plate12,292,20251219,CCNRD,202,90,B,0.002504,149.6182759421628,CCNRD,2025,202,90,202CCNRD90,B
abs_20251219_plate12,293,20251219,CCNRD,203,90,A,0.0024901,134.36494673098005,CCNRD,2025,203,90,203CCNRD90,A
abs_20251219_plate12,294,20251219,CCNRD,203,90,B,0.0025252,112.9712758301787,CCNRD,2025,203,90,203CCNRD90,B
abs_20251219_plate12,295,20251219,CCNRD,204,90,A,0.0024912999999999997,142.9590996311197,CCNRD,2025,204,90,204CCNRD90,A
abs_20251219_plate12,296,20251219,CCNRD,204,90,B,0.002529,129.8611181647914,CCNRD,2025,204,90,204CCNRD90,B
abs_20251219_plate12,297,20251219,CCNRD,205,90,A,0.0024927,225.71004791947547,CCNRD,2025,205,90,205CCNRD90,A
abs_20251219_plate12,298,20251219,CCNRD,205,90,B,0.0024990999999999998,136.3473009766991,CCNRD,2025,205,90,205CCNRD90,B
abs_20251219_plate12,299,20251219,CCNRD,206,90,A,0.0025139999999999997,126.958507881732,CCNRD,2025,206,90,206CCNRD90,A
abs_20251219_plate12,300,20251219,CCNRD,206,90,B,0.0025228,164.3832931915086,CCNRD,2025,206,90,206CCNRD90,B
abs_20251219_plate12,357,20251219,soil standard,NA,NA,NA,0.0025274,572.5541385427227,Soil Standard,2025,UMNTC,na,SS05,ss
abs_20251219_plate13,301,20251219,CCNRD,207,90,A,0.0025066999999999997,167.993639548295,CCNRD,2025,207,90,207CCNRD90,A
abs_20251219_plate13,302,20251219,CCNRD,207,90,B,0.0025206,232.63577869367916,CCNRD,2025,207,90,207CCNRD90,B
abs_20251219_plate13,303,20251219,CCNRD,208,90,A,0.0025253000000000003,232.2028051222776,CCNRD,2025,208,90,208CCNRD90,A
abs_20251219_plate13,304,20251219,CCNRD,208,90,B,0.0024607,152.47723942610995,CCNRD,2025,208,90,208CCNRD90,B
abs_20251219_plate13,305,20251219,CCNRD,209,90,A,0.0024687000000000003,134.62649332412678,CCNRD,2025,209,90,209CCNRD90,A
abs_20251219_plate13,306,20251219,CCNRD,209,90,B,0.0024863,827.9481801813351,CCNRD,2025,209,90,209CCNRD90,B
abs_20251219_plate13,307,20251219,CCNRD,210,90,A,0.0024876,126.22160266494551,CCNRD,2025,210,90,210CCNRD90,A
abs_20251219_plate13,308,20251219,CCNRD,210,90,B,0.0024954,151.58344845281482,CCNRD,2025,210,90,210CCNRD90,B
abs_20251219_plate13,309,20251219,CCNRD,211,90,A,0.0025234999999999997,164.4495612558194,CCNRD,2025,211,90,211CCNRD90,A
abs_20251219_plate13,310,20251219,CCNRD,211,90,B,0.002472,87.39880419211273,CCNRD,2025,211,90,211CCNRD90,B
abs_20251219_plate13,311,20251219,CCNRD,212,90,A,0.0024731,188.83933907063732,CCNRD,2025,212,90,212CCNRD90,A
abs_20251219_plate13,312,20251219,CCNRD,212,90,B,0.0024639,162.21660650287438,CCNRD,2025,212,90,212CCNRD90,B
abs_20251219_plate13,313,20251219,CCNRD,301,90,A,0.0024936,357.8926712816161,CCNRD,2025,301,90,301CCNRD90,A
abs_20251219_plate13,314,20251219,CCNRD,301,90,B,0.0025069,73.97339416396659,CCNRD,2025,301,90,301CCNRD90,B
abs_20251219_plate13,315,20251219,CCNRD,302,90,A,0.0025062,252.29058214634532,CCNRD,2025,302,90,302CCNRD90,A
abs_20251219_plate13,316,20251219,CCNRD,302,90,B,0.0024699,185.3665277199956,CCNRD,2025,302,90,302CCNRD90,B
abs_20251219_plate13,317,20251219,CCNRD,303,90,A,0.0024733,321.23161374739095,CCNRD,2025,303,90,303CCNRD90,A
abs_20251219_plate13,318,20251219,CCNRD,303,90,B,0.0025165,225.7175356627598,CCNRD,2025,303,90,303CCNRD90,B
abs_20251219_plate13,319,20251219,CCNRD,304,90,A,0.0024728,244.55892472308363,CCNRD,2025,304,90,304CCNRD90,A
abs_20251219_plate13,320,20251219,CCNRD,304,90,B,0.0025428,224.5865867188379,CCNRD,2025,304,90,304CCNRD90,B
abs_20251219_plate13,321,20251219,CCNRD,305,90,A,0.0025318999999999997,241.26801906943084,CCNRD,2025,305,90,305CCNRD90,A
abs_20251219_plate13,322,20251219,CCNRD,305,90,B,0.0025,159.87419870497288,CCNRD,2025,305,90,305CCNRD90,B
abs_20251219_plate13,323,20251219,CCNRD,306,90,A,0.0025308,170.02190568029386,CCNRD,2025,306,90,306CCNRD90,A
abs_20251219_plate13,324,20251219,CCNRD,306,90,B,0.0025167,170.97446612456298,CCNRD,2025,306,90,306CCNRD90,B
abs_20251219_plate13,325,20251219,CCNRD,307,90,A,0.002507,243.66433884399353,CCNRD,2025,307,90,307CCNRD90,A
abs_20251219_plate13,357,20251219,soil standard,NA,NA,NA,0.0025274,585.6117963386619,Soil Standard,2025,UMNTC,na,SS05,ss
abs_20251219_plate14,326,20251219,CCNRD,307,90,B,0.002478,293.45830124099996,CCNRD,2025,307,90,307CCNRD90,B
abs_20251219_plate14,327,20251219,CCNRD,308,90,A,0.0024831,294.0972534043296,CCNRD,2025,308,90,308CCNRD90,A
abs_20251219_plate14,328,20251219,CCNRD,308,90,B,0.0024864,244.1055790719788,CCNRD,2025,308,90,308CCNRD90,B
abs_20251219_plate14,329,20251219,CCNRD,309,90,A,0.0025126,209.65549869622987,CCNRD,2025,309,90,309CCNRD90,A
abs_20251219_plate14,330,20251219,CCNRD,309,90,B,0.0024901,210.31170899604615,CCNRD,2025,309,90,309CCNRD90,B
abs_20251219_plate14,331,20251219,CCNRD,310,90,A,0.0024748,172.99069966266714,CCNRD,2025,310,90,310CCNRD90,A
abs_20251219_plate14,332,20251219,CCNRD,310,90,B,0.0024949,1160.2440763155373,CCNRD,2025,310,90,310CCNRD90,B
abs_20251219_plate14,333,20251219,CCNRD,311,90,A,0.002475,191.6628991198243,CCNRD,2025,311,90,311CCNRD90,A
abs_20251219_plate14,334,20251219,CCNRD,311,90,B,0.0025135,192.40713494364212,CCNRD,2025,311,90,311CCNRD90,B
abs_20251219_plate14,335,20251219,CCNRD,312,90,A,0.0025276,224.26897409176993,CCNRD,2025,312,90,312CCNRD90,A
abs_20251219_plate14,336,20251219,CCNRD,312,90,B,0.002507,153.55098172391942,CCNRD,2025,312,90,312CCNRD90,B
abs_20251219_plate14,337,20251219,CCNRD,401,90,A,0.0024881,360.4223063362874,CCNRD,2025,401,90,401CCNRD90,A
abs_20251219_plate14,338,20251219,CCNRD,401,90,B,0.0024923000000000002,300.4342200565137,CCNRD,2025,401,90,401CCNRD90,B
abs_20251219_plate14,339,20251219,CCNRD,402,90,A,0.0024892,163.3194790910804,CCNRD,2025,402,90,402CCNRD90,A
abs_20251219_plate14,340,20251219,CCNRD,402,90,B,0.0024918,503.4192940661829,CCNRD,2025,402,90,402CCNRD90,B
abs_20251219_plate14,341,20251219,CCNRD,403,90,A,0.0025111,165.57863315391504,CCNRD,2025,403,90,403CCNRD90,A
abs_20251219_plate14,342,20251219,CCNRD,403,90,B,0.002505,188.1367089295297,CCNRD,2025,403,90,403CCNRD90,B
abs_20251219_plate14,343,20251219,CCNRD,404,90,A,0.0025175,193.3261382855761,CCNRD,2025,404,90,404CCNRD90,A
abs_20251219_plate14,344,20251219,CCNRD,404,90,B,0.0025229,157.471635417273,CCNRD,2025,404,90,404CCNRD90,B
abs_20251219_plate14,345,20251219,CCNRD,405,90,A,0.0025143,169.0467183995845,CCNRD,2025,405,90,405CCNRD90,A
abs_20251219_plate14,346,20251219,CCNRD,405,90,B,0.002522,172.19818494502564,CCNRD,2025,405,90,405CCNRD90,B
abs_20251219_plate14,347,20251219,CCNRD,406,90,A,0.0025245000000000003,1364.034861814301,CCNRD,2025,406,90,406CCNRD90,A
abs_20251219_plate14,348,20251219,CCNRD,406,90,B,0.0024849,200.82555875339446,CCNRD,2025,406,90,406CCNRD90,B
abs_20251219_plate14,349,20251219,CCNRD,407,90,A,0.002536,234.46815220512445,CCNRD,2025,407,90,407CCNRD90,A
abs_20251219_plate14,350,20251219,CCNRD,407,90,B,0.002496,260.4604103156534,CCNRD,2025,407,90,407CCNRD90,B
abs_20251219_plate14,357,20251219,soil standard,NA,NA,NA,0.0025274,576.8428744394467,Soil Standard,2025,UMNTC,na,SS05,ss
abs_20251219_plate15,351,20251219,CCNRD,408,90,A,0.0024871,134.29777291091804,CCNRD,2025,408,90,408CCNRD90,A
abs_20251219_plate15,352,20251219,CCNRD,408,90,B,0.0025327,253.91585284069689,CCNRD,2025,408,90,408CCNRD90,B
abs_20251219_plate15,357,20251219,soil standard,NA,NA,NA,0.0025274,580.1565973577109,Soil Standard,2025,UMNTC,na,SS05,ss
abs_20251219_plate9,201,20251219,NA,NA,NA,NA,NA,NA,CCNRD,2025,201,60,201CCNRD60,A
abs_20251219_plate9,202,20251219,NA,NA,NA,NA,NA,NA,CCNRD,2025,201,60,201CCNRD60,B
abs_20251219_plate9,203,20251219,NA,NA,NA,NA,NA,NA,CCNRD,2025,202,60,202CCNRD60,A
abs_20251219_plate9,204,20251219,NA,NA,NA,NA,NA,NA,CCNRD,2025,202,60,202CCNRD60,B
abs_20251219_plate9,205,20251219,NA,NA,NA,NA,NA,NA,CCNRD,2025,203,60,203CCNRD60,A
abs_20251219_plate9,206,20251219,NA,NA,NA,NA,NA,NA,CCNRD,2025,203,60,203CCNRD60,B
abs_20251219_plate9,207,20251219,NA,NA,NA,NA,NA,NA,CCNRD,2025,204,60,204CCNRD60,A
abs_20251219_plate9,208,20251219,NA,NA,NA,NA,NA,NA,CCNRD,2025,204,60,204CCNRD60,B
abs_20251219_plate9,209,20251219,NA,NA,NA,NA,NA,NA,CCNRD,2025,205,60,205CCNRD60,A
abs_20251219_plate9,210,20251219,NA,NA,NA,NA,NA,NA,CCNRD,2025,205,60,205CCNRD60,B
abs_20251219_plate9,211,20251219,NA,NA,NA,NA,NA,NA,CCNRD,2025,206,60,206CCNRD60,A
abs_20251219_plate9,212,20251219,NA,NA,NA,NA,NA,NA,CCNRD,2025,206,60,206CCNRD60,B
abs_20251219_plate9,213,20251219,NA,NA,NA,NA,NA,NA,CCNRD,2025,207,60,207CCNRD60,A
abs_20251219_plate9,214,20251219,NA,NA,NA,NA,NA,NA,CCNRD,2025,207,60,207CCNRD60,B
abs_20251219_plate9,215,20251219,NA,NA,NA,NA,NA,NA,CCNRD,2025,208,60,208CCNRD60,A
abs_20251219_plate9,216,20251219,NA,NA,NA,NA,NA,NA,CCNRD,2025,208,60,208CCNRD60,B
abs_20251219_plate9,217,20251219,NA,NA,NA,NA,NA,NA,CCNRD,2025,209,60,209CCNRD60,A
abs_20251219_plate9,218,20251219,NA,NA,NA,NA,NA,NA,CCNRD,2025,209,60,209CCNRD60,B
abs_20251219_plate9,219,20251219,NA,NA,NA,NA,NA,NA,CCNRD,2025,210,60,210CCNRD60,A
abs_20251219_plate9,220,20251219,NA,NA,NA,NA,NA,NA,CCNRD,2025,210,60,210CCNRD60,B
abs_20251219_plate9,221,20251219,NA,NA,NA,NA,NA,NA,CCNRD,2025,211,60,211CCNRD60,A
abs_20251219_plate9,222,20251219,NA,NA,NA,NA,NA,NA,CCNRD,2025,211,60,211CCNRD60,B
abs_20251219_plate9,223,20251219,NA,NA,NA,NA,NA,NA,CCNRD,2025,212,60,212CCNRD60,A
abs_20251219_plate9,224,20251219,NA,NA,NA,NA,NA,NA,CCNRD,2025,212,60,212CCNRD60,B
abs_20251219_plate9,225,20251219,NA,NA,NA,NA,NA,NA,CCNRD,2025,301,60,301CCNRD60,A
abs_20251219_plate9,357,20251219,soil standard,NA,NA,NA,0.0025274,551.8200140163735,Soil Standard,2025,UMNTC,na,SS05,ss
