"pause","study","plot","depth.cm","soilmass","cup_label","sample.id","mL_water","start","end","ppm.approx","readtime","readdate","temp1_C","temp2_C","NOTES","time","ppm","line","ppm.corr","days","ugC.L","ugC.g.day"
11,"CCNRD","104","60",10.0077,"175b","104CCNRD60","2",2025-12-17 09:20:00,2025-12-17 09:22:00,1999,"9:21",20251209,26,26,"","09:21:05",1918.31333333333,1415,1164.41534722222,1.00002314814815,571.12796481185,53.1881714284645
12,"CCNRD","104","60",10.0175,"175c","104CCNRD60","2",2025-12-17 09:22:00,2025-12-17 09:24:00,2241,"9:23",20251209,26,26,"","09:23:02",2286.81,1592,1532.91201388889,1.00002314814815,751.869958444402,69.9518643643806
13,"CCNRD","105","60",10.0236,"176a","105CCNRD60","2",2025-12-17 09:24:00,2025-12-17 09:26:00,2221,"9:25",20251209,26,26,"","09:25:01",2148.85166666667,1742,1394.95368055556,1.00002314814815,684.203500480357,63.6176286411761
14,"CCNRD","105","60",10.0053,"176b","105CCNRD60","2",2025-12-17 09:26:00,2025-12-17 09:28:00,2221,"9:27",20251209,26,26,"","09:27:09",2182.60833333333,1906,1428.71034722222,1.00002314814815,700.760630526914,65.276294329114
15,"CCNRD","105","60",10.011,"176c","105CCNRD60","2",2025-12-17 09:28:00,2025-12-17 09:30:00,1999,"9:29",20251209,26,26,"","09:29:37",2029.54666666667,2104,1275.64868055556,1.00002314814815,625.686217962202,58.2498806453674
16,"CCNRD","106","60",10.0018,"177a","106CCNRD60","2",2025-12-17 09:30:00,2025-12-17 09:32:00,2423,"9:31",20251209,26,26,"","09:31:08",2447.84666666667,2218,1693.94868055556,1.00002314814815,830.855986851554,77.4218420429971
17,"CCNRD","106","60",10.0061,"177b","106CCNRD60","2",2025-12-17 09:32:00,2025-12-17 09:34:00,2423,"9:33",20251209,26,26,"","09:33:07",2375.22666666667,2372,1621.32868055556,1.00002314814815,795.236984659957,74.0709037190394
18,"CCNRD","106","60",10.0307,"177c","106CCNRD60","2",2025-12-17 09:34:00,2025-12-17 09:36:00,2524,"9:35",20251209,26,26,"","09:35:03",2431.13,2511,1677.23201388889,1.00002314814815,822.656716862072,76.4369445916487
19,"CCNRD","107","60",10.0202,"178a","107CCNRD60","2",2025-12-17 09:36:00,2025-12-17 09:38:00,1817,"9:37",20251209,26,26,"","09:37:01",1763.66666666667,2658,1009.76868055556,1.00002314814815,495.276133926102,46.0666809863203
20,"CCNRD","107","60",10.0033,"178b","107CCNRD60","2",2025-12-17 09:38:00,2025-12-17 09:40:00,1696,"9:39",20251209,26,26,"","09:39:01",1748.73,2816,994.832013888889,1.00002314814815,487.949926782958,45.4619307390278
21,"CCNRD","107","60",10.0039,"178c","107CCNRD60","2",2025-12-17 09:40:00,2025-12-17 09:42:00,1636,"9:41",20251209,26,26,"","09:41:01",1667.365,2971,913.467013888889,1.00002314814815,448.041635495169,41.7412013596195
22,"CCNRD","108","60",10.0078,"179a","108CCNRD60","2",2025-12-17 09:42:00,2025-12-17 09:44:00,2019,"9:43",20251209,26,26,"","09:43:03",1966.93833333333,3137,1213.04034722222,1.00002314814815,594.977785543968,55.4087108182596
23,"CCNRD","108","60",10.0142,"179b","108CCNRD60","2",2025-12-17 09:44:00,2025-12-17 09:46:00,1959,"9:45",20251209,26,26,"","09:45:11",1891.94166666667,3291,1138.04368055556,1.00002314814815,558.193064608104,51.9498248701597
24,"CCNRD","108","60",10.0108,"179c","108CCNRD60","2",2025-12-17 09:46:00,2025-12-17 09:48:00,1453,"9:47",20251209,26,26,"","09:47:01",1481.95,3428,728.052013888889,1.00002314814815,357.098406476237,33.2456661641281
25,"CCNRD","109","60",10.0469,"180a","109CCNRD60","2",2025-12-17 09:48:00,2025-12-17 09:50:00,1352,"9:49",20251209,26,26,"","09:49:04",1279.01166666667,3585,525.113680555556,1.00002314814815,257.560249773416,23.8925591763453
26,"CCNRD","109","60",10.0034,"180b","109CCNRD60","2",2025-12-17 09:50:00,2025-12-17 09:52:00,1595,"9:51",20251209,26,26,"","09:51:09",1465.715,3766,711.817013888889,1.00002314814815,349.135386638995,32.5283583929007
27,"CCNRD","109","60",9.9916,"180c","109CCNRD60","2",2025-12-17 09:52:00,2025-12-17 09:54:00,1575,"9:53",20251209,26,26,"","09:53:03",1502.19166666667,3923,748.293680555556,1.00002314814815,367.026635192315,34.2356403378075
28,"CCNRD","110","60",10.0104,"181a","110CCNRD60","2",2025-12-17 09:54:00,2025-12-17 09:56:00,1595,"9:55",20251209,26,26,"","09:55:09",1657.33666666667,4097,903.438680555555,1.00002314814815,443.122890976055,41.2561470460404
29,"CCNRD","110","60",9.9993,"181b","110CCNRD60","2",2025-12-17 09:56:00,2025-12-17 09:58:00,1736,"9:57",20251209,26,26,"forgot to pause, clean up at 9:57","09:57:00",1687.835,4223,933.937013888889,1.00002314814815,458.081858228052,42.696217922109
30,"CCNRD","110","60",9.9971,"181c","110CCNRD60","2",2025-12-17 09:58:00,2025-12-17 10:00:00,1595,"9:59",20251209,26,26,"late start","09:59:06",1669.99833333333,4306,916.100347222222,1.00002314814815,449.333245324021,41.8900065661029
31,"blank","blank","blank",NA,"blank","blank","blank",2025-12-17 10:00:00,2025-12-17 10:02:00,686,"10:01",20251209,26,26,"","10:01:00",646.961333333333,4467,-106.936652777778,1.00002314814815,-52.45079688314,NA
32,"blank","blank","blank",NA,"blank","blank","blank",2025-12-17 10:02:00,2025-12-17 10:04:00,625,"10:03",20251209,26,26,"pause? clean up at 10:03","10:03:00",659.933833333333,4641,-93.9641527777777,1.00002314814815,-46.0879835268954,NA
33,"blank","blank","blank",NA,"blank","blank","blank",2025-12-17 10:04:00,2025-12-17 10:06:00,726,"10:05",20251209,26,26,"","10:05:00",659.258,4762,-94.6399861111111,1.00002314814815,-46.4194694671482,NA
34,"CCNRD","111","60",10.0105,"182a","111CCNRD60","2",2025-12-17 10:06:00,2025-12-17 10:08:00,2221,"10:07",20251209,26,26,"","10:07:08",2163.59666666667,4957,1409.69868055556,1.00002314814815,691.435698047351,64.3742141331733
35,"CCNRD","111","60",10.0294,"182b","111CCNRD60","2",2025-12-17 10:08:00,2025-12-17 10:10:00,2120,"10:09",20251209,26,26,"","10:09:06",2752.42,5086,1998.52201388889,1.00002314814815,980.24456062602,91.0909855528198
36,"CCNRD","111","60",9.9919,"182c","111CCNRD60","2",2025-12-17 10:10:00,2025-12-17 10:12:00,2848,"10:11",20251209,26,26,"","10:11:05",1716.18833333333,5248,962.290347222222,1.00002314814815,471.988735701738,44.0250104258469
37,"CCNRD","112","60",9.995,"183a","112CCNRD60","2",2025-12-17 10:12:00,2025-12-17 10:14:00,1736,"10:14",20251209,26,26,"timing got off again read this at 10:14","10:14:31",1602.035,5295,848.137013888889,1.00002314814815,415.998267095596,38.7904337101647
38,"CCNRD","112","60",10.0245,"183b","112CCNRD60","2",2025-12-17 10:14:00,2025-12-17 10:16:00,1777,"10:15",20251209,26,26,"timing off started at 10:15","10:15:48",1799.73666666667,5363,1045.83868055556,1.00002314814815,512.967918683068,47.6917651965305
39,"CCNRD","112","60",10.0115,"183c","112CCNRD60","2",2025-12-17 10:16:00,2025-12-17 10:18:00,2234,"10:17",20251209,26,26,"","10:16:59",2296.96666666667,5464,1543.06868055556,1.00002314814815,756.851648505808,70.457547461161
40,"CCNRD","201","60",9.9855,"184a","201CCNRD60","2",2025-12-17 10:18:00,2025-12-17 10:20:00,1999,"10:19",20251209,26,26,"","10:19:00",1902.61666666667,5627,1148.71868055556,1.00002314814815,563.428989262405,52.5878341587864
41,"CCNRD","201","60",10.0119,"184b","201CCNRD60","2",2025-12-17 10:20:00,2025-12-17 10:22:00,1453,"10:21",20251209,26,26,"","10:21:06",1395.96833333333,5800,642.070347222222,1.00002314814815,314.925710615082,29.3161899632694
42,"CCNRD","201","60",10.0027,"184c","201CCNRD60","2",2025-12-17 10:22:00,2025-12-17 10:24:00,2120,"10:23",20251209,26,26,"","10:23:00",2004.79666666667,5961,1250.89868055556,1.00002314814815,613.546720520148,57.1671192302856
43,"CCNRD","202","60",10.0132,"185a","202CCNRD60","2",2025-12-17 10:24:00,2025-12-17 10:26:00,1959,"10:25",20251209,26,26,"","10:25:02",1809.58833333333,6129,1055.69034722222,1.00002314814815,517.800010897209,48.1953431626452
44,"CCNRD","202","60",10.2814,"185b","202CCNRD60","2",2025-12-17 10:26:00,2025-12-17 10:28:00,1878,"10:27",20251209,26,26,"","10:27:01",1932.625,6305,1178.72701388889,1.00002314814815,578.147618989286,52.4085806308494
45,"CCNRD","202","60",10.0245,"185c","202CCNRD60","2",2025-12-17 10:28:00,2025-12-17 10:30:00,1858,"10:29",20251209,26,26,"","10:29:11",1719.49833333333,6486,965.600347222222,1.00002314814815,473.61224020813,44.0327804752334
46,"CCNRD","203","60",10.0274,"186a","203CCNRD60","2",2025-12-17 10:30:00,2025-12-17 10:32:00,2403,"10:31",20251209,26,26,"","10:31:19",2368.24333333333,6677,1614.34534722222,1.00002314814815,791.811766189775,73.5952057451453
47,"CCNRD","203","60",10.0184,"186b","203CCNRD60","2",2025-12-17 10:32:00,2025-12-17 10:34:00,2504,"10:33",20251209,26,26,"approx. got ahead of myself","10:33:02",2381.02833333333,6820,1627.13034722222,1.00002314814815,798.082613656307,74.2446893643374
48,"CCNRD","203","60",9.9807,"186c","203CCNRD60","2",2025-12-17 10:34:00,2025-12-17 10:36:00,2322,"10:35",20251209,26,26,"","10:34:59",2184.41166666667,6977,1430.51368055556,1.00002314814815,701.645138017305,65.5197800386875
49,"CCNRD","204","60",10.0395,"187a","204CCNRD60","2",2025-12-17 10:36:00,2025-12-17 10:38:00,1979,"10:37",20251209,26,26,"","10:36:59",1899.985,7156,1146.08701388889,1.00002314814815,562.138196908128,52.1851486148091
50,"CCNRD","204","60",9.9841,"187b","204CCNRD60","2",2025-12-17 10:38:00,2025-12-17 10:40:00,1679,"10:39",20251209,26,26,"","10:39:44",1714.41833333333,7399,960.520347222222,1.00002314814815,471.120577702852,43.978363439775
51,"CCNRD","204","60",10.0252,"187c","204CCNRD60","2",2025-12-17 10:40:00,2025-12-17 10:42:00,2100,"10:41",20251209,26,26,"","10:41:04",1656.475,7502,902.577013888889,1.00002314814815,442.700256620665,41.1559509207257
52,"CCNRD","205","60",9.9838,"188a","205CCNRD60","2",2025-12-17 10:42:00,2025-12-17 10:44:00,NA,"10:43",20251209,26,26,"","10:43:00",2010.545,7667,1256.64701388889,1.00002314814815,616.36619033009,57.5385413757932
53,"CCNRD","205","60",10.0122,"188b","205CCNRD60","2",2025-12-17 10:44:00,2025-12-17 10:46:00,2019,"10:44",20251209,26,26,"read this one early","10:44:05",1947.67,7731,1193.77201388889,1.00002314814815,585.52696197982,54.5046172235066
54,"CCNRD","205","60",9.9994,"188c","205CCNRD60","2",2025-12-17 10:46:00,2025-12-17 10:48:00,1676,"10:46",20251209,26,26,"","10:46:04",1698.36333333333,7910,944.465347222222,1.00002314814815,463.245845119733,43.1771033913626
55,"CCNRD","206","60",10.0174,"189a","206CCNRD60","2",2025-12-17 10:48:00,2025-12-17 10:50:00,2100,"10:49",20251209,26,26,"","10:48:55",2000.06833333333,8189,1246.17034722222,1.00002314814815,611.227545150241,56.8674578313759
56,"CCNRD","206","60",10.0186,"189b","206CCNRD60","2",2025-12-17 10:50:00,2025-12-17 10:52:00,1837,"10:51",20251209,26,26,"","10:51:03",1860.98666666667,8386,1107.08868055556,1.00002314814815,543.010109322496,50.5145850606439
57,"CCNRD","206","60",10.0079,"189c","206CCNRD60","2",2025-12-17 10:52:00,2025-12-17 10:54:00,1894,"10:53",20251209,26,26,"","10:53:00",1790.935,8534,1037.03701388889,1.00002314814815,508.650835451318,47.3688364832411
58,"CCNRD","207","60",10.0071,"190a","207CCNRD60","2",2025-12-17 10:54:00,2025-12-17 10:56:00,1655,"10:55",20251209,26,26,"","10:55:03",1646.63166666667,8689,892.733680555556,1.00002314814815,437.872251779401,40.7807395407662
59,"CCNRD","207","60",10.0222,"190b","207CCNRD60","2",2025-12-17 10:56:00,2025-12-17 10:58:00,2322,"10:57",20251209,26,26,"","10:57:27",2245.00666666667,8909,1491.10868055556,1.00002314814815,731.366061148671,68.012329527505
60,"CCNRD","207","60",10.016,"190c","207CCNRD60","2",2025-12-17 10:58:00,2025-12-17 11:00:00,1835,"10:59",20251209,26,26,"","10:59:07",1886.18,8999,1132.28201388889,1.00002314814815,555.36705500156,51.6775254853688
61,"CCNRD","208","60",10.0011,"191a","208CCNRD60","2",2025-12-17 11:00:00,2025-12-17 11:02:00,2303,"11:01",20251209,26,26,"","11:01:40",774.305833333333,9068,20.4078472222222,1.00002314814815,10.0097377435155,0.932804949151237
62,"CCNRD","208","60",10.0182,"191b","208CCNRD60","2",2025-12-17 11:02:00,2025-12-17 11:04:00,1878,"11:03",20251209,26,26,"paused late, adjust to 11:03","11:02:59",1145.83883333333,9070,391.940847222222,1.00002314814815,192.241006557207,17.8843123626317
63,"CCNRD","208","60",10.0291,"191c","208CCNRD60","2",2025-12-17 11:04:00,2025-12-17 11:06:00,2060,"11:05",20251209,26,26,"","11:05:07",2009.65666666667,9245,1255.75868055556,1.00002314814815,615.930476381497,57.2381573608355
64,"blank","blank","blank",NA,"blank","blank","blank",2025-12-17 11:06:00,2025-12-17 11:08:00,625,"11:07",20251209,26,26,"","11:07:42",676.275666666667,9459,-77.6223194444444,1.00002314814815,-38.072563569381,NA
65,"blank","blank","blank",NA,"blank","blank","blank",2025-12-17 11:08:00,2025-12-17 11:10:00,745,"11:09",20251209,26,26,"","11:09:02",680.927166666667,9572,-72.9708194444444,1.00002314814815,-35.7910737773924,NA
66,"blank","blank","blank",NA,"blank","blank","blank",2025-12-17 11:10:00,2025-12-17 11:12:00,745,"11:11",20251209,26,26,"","11:11:00",688.881333333333,9736,-65.0166527777778,1.00002314814815,-31.8896763671429,NA
67,"CCNRD","209","60",10.0071,"192a","209CCNRD60","2",2025-12-17 11:12:00,2025-12-17 11:14:00,2060,"11:13",20251209,26,26,"","11:13:00",1970.45666666667,9903,1216.55868055556,1.00002314814815,596.703474372263,55.5733067636927
68,"CCNRD","209","60",10.0203,"192b","209CCNRD60","2",2025-12-17 11:14:00,2025-12-17 11:16:00,2120,"11:15",20251209,26,26,"","11:15:00",2042.29833333333,10080,1288.40034722222,1.00002314814815,631.94071593723,58.7775562860891
69,"CCNRD","209","60",10.0098,"192c","209CCNRD60","2",2025-12-17 11:16:00,2025-12-17 11:18:00,1995,"11:17",20251209,26,26,"","11:17:01",1927.79166666667,10206,1173.89368055556,1.00002314814815,575.776942721141,53.6098733856924
70,"CCNRD","210","60",10.0038,"193a","210CCNRD60","2",2025-12-17 11:18:00,2025-12-17 11:20:00,2080,"11:19",20251209,26,26,"","11:19:00",2004.29166666667,10334,1250.39368055556,1.00002314814815,613.299025723855,57.1377568498604
71,"CCNRD","210","60",10.0099,"193b","210CCNRD60","2",2025-12-17 11:20:00,2025-12-17 11:22:00,1817,"11:21",20251209,26,26,"","11:21:04",1772.12166666667,10474,1018.22368055556,1.00002314814815,499.423182446206,46.5002054006398
72,"CCNRD","210","60",10.0257,"193c","210CCNRD60","2",2025-12-17 11:22:00,2025-12-17 11:24:00,1979,"11:23",20251209,26,26,"","11:23:01",1943.25,10611,1189.35201388889,1.00002314814815,583.35901940633,54.2296903045872
73,"CCNRD","211","60",10.0201,"194a","211CCNRD60","2",2025-12-17 11:24:00,2025-12-17 11:26:00,2767,"11:25",20251209,26,26,"","11:24:59",2702.75833333333,10753,1948.86034722222,1.00002314814815,955.886270708114,88.9098915479848
74,"CCNRD","211","60",10.0264,"194b","211CCNRD60","2",2025-12-17 11:26:00,2025-12-17 11:28:00,2161,"11:27",20251209,26,26,"","11:27:03",2109.61666666667,10903,1355.71868055556,1.00002314814815,664.959331505043,61.8110285808167
75,"CCNRD","211","60",10.0222,"194c","211CCNRD60","2",2025-12-17 11:28:00,2025-12-17 11:30:00,2120,"11:29",20251209,26,26,"","11:29:01",2068.04166666667,11050,1314.14368055556,1.00002314814815,644.567428226117,59.940616142837
76,"CCNRD","212","60",10.0079,"195a","212CCNRD60","2",2025-12-17 11:30:00,2025-12-17 11:32:00,2241,"11:31",20251209,26,26,"","11:30:57",2190.87333333333,11187,1436.97534722222,1.00002314814815,704.814486945443,65.636857066233
77,"CCNRD","212","60",10.0004,"195b","212CCNRD60","2",2025-12-17 11:32:00,2025-12-17 11:34:00,2019,"11:33",20251209,26,26,"","11:32:59",1964.985,11337,1211.08701388889,1.00002314814815,594.019705341807,55.3604221209716
78,"CCNRD","212","60",9.9999,"195c","212CCNRD60","2",2025-12-17 11:34:00,2025-12-17 11:36:00,2039,"11:35",20251209,26,26,"","11:35:01",1969.39,11498,1215.49201388889,1.00002314814815,596.18029064412,55.5645587336193
79,"CCNRD","301","60",10.0014,"196a","301CCNRD60","2",2025-12-17 11:36:00,2025-12-17 11:38:00,1757,"11:37",20251209,26,26,"","11:37:01",1721.715,11660,967.817013888889,1.00002314814815,474.699481393176,44.2357986540324
80,"CCNRD","301","60",10.0083,"196b","301CCNRD60","2",2025-12-17 11:38:00,2025-12-17 11:40:00,1918,"11:39",20251209,26,26,"","11:39:01",1871.70833333333,11813,1117.81034722222,1.00002314814815,548.268923264903,51.0562869301369
81,"CCNRD","301","60",10.0218,"196c","301CCNRD60","2",2025-12-17 11:40:00,2025-12-17 11:42:00,2039,"11:41",20251209,26,26,"","11:40:57",1974.90333333333,11954,1221.00534722222,1.00002314814815,598.884496538956,55.6946208040779
82,"CCNRD","302","60",10.0318,"197a","302CCNRD60","2",2025-12-17 11:42:00,2025-12-17 11:44:00,3009,"11:43",20251209,26,26,"","11:43:02",2955.81833333333,12117,2201.92034722222,1.00002314814815,1080.0083403116,100.337703420165
83,"CCNRD","302","60",10.0021,"197b","302CCNRD60","2",2025-12-17 11:44:00,2025-12-17 11:46:00,2908,"11:45",20251209,26,26,"","11:44:57",2876.34,12253,2122.44201388889,1.00002314814815,1041.02543024297,97.0031994267648
84,"CCNRD","302","60",10.0209,"197c","302CCNRD60","2",2025-12-17 11:46:00,2025-12-17 11:48:00,2444,"11:47",20251209,26,26,"","11:47:13",2364.97666666667,12441,1611.07868055556,1.00002314814815,790.209516022339,73.493924590887
85,"CCNRD","303","60",10.0076,"198a","303CCNRD60","2",2025-12-17 11:48:00,2025-12-17 11:50:00,2585,"11:49",20251209,26,26,"","11:49:03",2534.03333333333,12583,1780.13534722222,1.00002314814815,873.129232085461,81.3138459074753
86,"CCNRD","303","60",10.0002,"198b","303CCNRD60","2",2025-12-17 11:50:00,2025-12-17 11:52:00,2585,"11:51",20251209,26,26,"","11:51:02",2501.34666666667,12736,1747.44868055556,1.00002314814815,857.096920716197,79.8798354140413
87,"CCNRD","303","60",10.0063,"198c","303CCNRD60","2",2025-12-17 11:52:00,2025-12-17 11:54:00,2484,"11:53",20251209,26,26,"","11:53:00",2451.10833333333,12880,1697.21034722222,1.00002314814815,832.455784595264,77.5360314244812
88,"CCNRD","304","60",10.0096,"199a","304CCNRD60","2",2025-12-17 11:54:00,2025-12-17 11:56:00,2706,"11:55",20251209,26,26,"","11:55:02",2649.385,13034,1895.48701388889,1.00002314814815,929.707464911188,86.5656327223093
89,"CCNRD","304","60",10.0168,"199b","304CCNRD60","2",2025-12-17 11:56:00,2025-12-17 11:58:00,2039,"11:57",20251209,26,26,"","11:57:02",1987.09666666667,13177,1233.19868055556,1.00002314814815,604.865140531285,56.2788825747901
90,"CCNRD","304","60",10.0055,"199c","304CCNRD60","2",2025-12-17 11:58:00,2025-12-17 12:00:00,2120,"11:59",20251209,26,26,"","11:59:06",2069.55166666667,13347,1315.65368055556,1.00002314814815,645.308060191269,60.1096509018302
91,"CCNRD","305","60",10.0357,"200a","305CCNRD60","2",2025-12-17 12:00:00,2025-12-17 12:02:00,2444,"12:01",20251209,26,26,"","12:00:59",2390.425,13483,1636.52701388889,1.00002314814815,802.691535311412,74.5447264177124
92,"CCNRD","305","60",10.0362,"200b","305CCNRD60","2",2025-12-17 12:02:00,2025-12-17 12:04:00,2464,"12:03",20251209,26,26,"","12:03:00",2433.36833333333,13632,1679.47034722222,1.00002314814815,823.754585216596,76.4970081726019
93,"CCNRD","305","60",10.0313,"200c","305CCNRD60","2",2025-12-17 12:04:00,2025-12-17 12:06:00,1918,"12:05",20251209,26,26,"","12:05:01",1864.71833333333,13780,1110.82034722222,1.00002314814815,544.84043489642,50.6206857858366
94,"CCNRD","306","60",9.9814,"201a","306CCNRD60","2",2025-12-17 12:06:00,2025-12-17 12:08:00,1959,"12:07",20251209,26,26,"","12:07:00",1902.625,13924,1148.72701388889,1.00002314814815,563.433076635281,52.6098170020319
95,"CCNRD","306","60",9.9915,"201b","306CCNRD60","2",2025-12-17 12:08:00,2025-12-17 12:10:00,2161,"12:09",20251209,26,26,"","12:09:13",2117.45666666667,14084,1363.55868055556,1.00002314814815,668.80473190689,62.3856287982006
96,"CCNRD","306","60",9.9925,"201c","306CCNRD60","2",2025-12-17 12:10:00,2025-12-17 12:12:00,2341,"12:11",20251209,26,26,"","12:11:02",2291.735,14211,1537.83701388889,1.00002314814815,754.285595814185,70.3521816661316
97,"blank","blank","blank",NA,"blank","blank","blank",2025-12-17 12:12:00,2025-12-17 12:14:00,746,"12:13",20251209,26,26,"","12:13:01",678.241166666667,14339,-75.6568194444444,1.00002314814815,-37.108515802821,NA
98,"blank","blank","blank",NA,"blank","blank","blank",2025-12-17 12:14:00,2025-12-17 12:16:00,1292,"12:15",20251209,26,26,"","12:15:02",1221.35,14508,467.452013888889,1.00002314814815,229.278081894442,NA
99,"blank","blank","blank",NA,"blank","blank","blank",2025-12-17 12:16:00,2025-12-17 12:18:00,827,"12:17",20251209,26,26,"","12:16:59",773.544166666667,14668,19.6461805555556,1.00002314814815,9.63615186263879,NA
100,"CCNRD","307","60",10.0284,"202a","307CCNRD60","2",2025-12-17 12:18:00,2025-12-17 12:20:00,2302,"12:19",20251209,26,26,"","12:19:00",2238.56666666667,14838,1484.66868055556,1.00002314814815,728.207339390011,67.6767221402706
101,"CCNRD","307","60",9.9895,"202b","307CCNRD60","2",2025-12-17 12:20:00,2025-12-17 12:22:00,2201,"12:21",20251209,26,26,"","12:21:00",2121.92333333333,14984,1368.02534722222,1.00002314814815,670.995563768486,62.6025191883707
102,"CCNRD","307","60",10.0116,"202c","307CCNRD60","2",2025-12-17 12:22:00,2025-12-17 12:24:00,2161,"12:23",20251209,26,26,"","12:22:59",2100.5,15127,1346.60201388889,1.00002314814815,660.487745578576,61.4861339725152
103,"CCNRD","308","60",10.0086,"203a","308CCNRD60","2",2025-12-17 12:24:00,2025-12-17 12:26:00,2403,"12:25",20251209,26,26,"","12:25:01",2365.13333333333,15280,1611.23534722222,1.00002314814815,790.28635863241,73.591400020523
104,"CCNRD","308","60",10.0055,"203b","308CCNRD60","2",2025-12-17 12:26:00,2025-12-17 12:28:00,2060,"12:27",20251209,26,26,"","12:27:02",2001.67333333333,15423,1247.77534722222,1.00002314814815,612.014773166181,57.0084222268633
105,"CCNRD","308","60",10.0062,"203c","308CCNRD60","2",2025-12-17 12:28:00,2025-12-17 12:30:00,2383,"12:29",20251209,26,26,"","12:29:04",2306.775,15572,1552.87701388889,1.00002314814815,761.662486380993,70.942959096069
106,"CCNRD","309","60",9.9966,"204a","309CCNRD60","2",2025-12-17 12:30:00,2025-12-17 12:32:00,2524,"12:31",20251209,26,26,"","12:31:03",2437.78833333333,15725,1683.89034722222,1.00002314814815,825.922527790086,77.0021603245463
107,"CCNRD","309","60",9.9859,"204b","309CCNRD60","2",2025-12-17 12:32:00,2025-12-17 12:34:00,1837,"12:33",20251209,26,26,"","12:33:00",1760.76333333333,15851,1006.86534722222,1.00002314814815,493.852093216065,46.0920048145257
108,"CCNRD","309","60",10.0302,"204c","309CCNRD60","2",2025-12-17 12:34:00,2025-12-17 12:36:00,1736,"12:35",20251209,26,26,"","12:35:05",1915.85666666667,16010,1161.95868055556,1.00002314814815,569.923007287972,52.956894457976
109,"CCNRD","310","60",9.9824,"205a","310CCNRD60","2",2025-12-17 12:36:00,2025-12-17 12:38:00,1615,"12:37",20251209,26,26,"","12:37:03",1599.405,16161,845.507013888889,1.00002314814815,414.708292215895,38.7189582009551
110,"CCNRD","310","60",9.9899,"205b","310CCNRD60","2",2025-12-17 12:38:00,2025-12-17 12:40:00,1898,"12:39",20251209,26,26,"","12:39:03",1818.60166666667,16291,1064.70368055556,1.00002314814815,522.220913400012,48.7201965273738
111,"CCNRD","310","60",10.0106,"205c","310CCNRD60","2",2025-12-17 12:40:00,2025-12-17 12:42:00,2039,"12:41",20251209,26,26,"","12:41:03",1974.26333333333,16441,1220.36534722222,1.00002314814815,598.570586302071,55.727707273643
112,"CCNRD","311","60",9.9928,"206a","311CCNRD60","2",2025-12-17 12:42:00,2025-12-17 12:44:00,2161,"12:43",20251209,26,26,"","12:42:58",2125.23666666667,16584,1371.33868055556,1.00002314814815,672.620703224029,62.7334176011523
