"pause","study","plot","depth.cm","soilmass","cup_label","sample.id","mL_water","start","end","ppm.approx","readtime","readdate","temp1_C","temp2_C","NOTES","time","ppm","line","ppm.corr","days","ugC.L","ugC.g.day"
45,"CCNRD","305","30",10.018,"157c","305CCNRD30","2.04",2025-12-17 10:28:00,2025-12-17 10:30:00,2582,"10:29",12052025,26,26,"","10:29:11",2699.93,7049,2001.64016666667,1.00002314814815,981.773966996516,91.3348130232333
46,"CCNRD","306","30",10.0165,"158a","306CCNRD30","2.04",2025-12-17 10:30:00,2025-12-17 10:32:00,3177,"10:31",12052025,26,26,"","10:31:03",2867.665,7221,2169.37516666667,1.00002314814815,1064.04542572149,99.0033825696566
47,"CCNRD","306","30",10.0001,"158b","306CCNRD30","2.04",2025-12-17 10:32:00,2025-12-17 10:34:00,3871,"10:33",12052025,26,26,"paused at the beginning instead of end of reading, delete","10:33:07",3557.07833333333,7332,2858.7885,1.00002314814815,1402.19214881314,130.679976439915
48,"CCNRD","306","30",10.0178,"158c","306CCNRD30","2.04",2025-12-17 10:34:00,2025-12-17 10:36:00,3574,"10:35",12052025,26,26,"","10:35:10",3077.45,7530,2379.16016666667,1.00002314814815,1166.94176797932,108.563212746446
49,"CCNRD","307","30",10.0087,"159a","307CCNRD30","2.04",2025-12-17 10:36:00,2025-12-17 10:38:00,3375,"10:37",12052025,26,26,"","10:37:06",3382.42166666667,7711,2684.13183333333,1.00002314814815,1316.52571817727,122.590702806089
50,"CCNRD","307","30",10.0281,"159b","307CCNRD30","2.04",2025-12-17 10:38:00,2025-12-17 10:40:00,3276,"10:39",12052025,26,26,"","10:39:00",2884.83166666667,7883,2186.54183333333,1.00002314814815,1072.46541384628,99.6713862837455
51,"CCNRD","307","30",10.00016,"159c","307CCNRD30","2.04",2025-12-17 10:40:00,2025-12-17 10:42:00,4865,"10:41",12052025,26,26,"","10:41:16",4360.35166666667,8085,3662.06183333333,1.00002314814815,1796.18546498569,167.397931955627
52,"CCNRD","308","30",10.0063,"160a","308CCNRD30","2.04",2025-12-17 10:42:00,2025-12-17 10:44:00,3375,"10:43",12052025,26,26,"","10:43:09",3415.04166666667,8264,2716.75183333333,1.00002314814815,1332.52533056352,124.110296588196
53,"CCNRD","308","30",10.0282,"160b","308CCNRD30","2.04",2025-12-17 10:44:00,2025-12-17 10:46:00,NA,"10:45",12052025,26,26,"","10:45:10",3102.67666666667,8454,2404.38683333333,1.00002314814815,1179.31506314989,109.600546141292
54,"CCNRD","308","30",9.9961,"160c","308CCNRD30","2.04",2025-12-17 10:46:00,2025-12-17 10:48:00,2582,"10:47",12052025,26,26,"pause was delayed","10:45:35",2688.9335,8455,1990.64366666667,1.00002314814815,976.380351496655,91.0320448555385
55,"CCNRD","309","30",10.0241,"161a","309CCNRD30","2.04",2025-12-17 10:48:00,2025-12-17 10:50:00,3475,"10:49",12052025,26,26,"","10:49:02",3020.785,8673,2322.49516666667,1.00002314814815,1139.14844989633,105.910932632278
56,"CCNRD","309","30",10.0049,"161b","309CCNRD30","2.04",2025-12-17 10:50:00,2025-12-17 10:52:00,4467,"10:51",12052025,26,26,"","10:51:00",4161.365,8834,3463.07516666667,1.00002314814815,1698.58554050072,158.226976699882
57,"CCNRD","309","30",10.0023,"161c","309CCNRD30","2.04",2025-12-17 10:52:00,2025-12-17 10:54:00,4169,"10:53",12052025,26,26,"","10:53:00",3892.56666666667,8996,3194.27683333333,1.00002314814815,1566.74405848341,145.983589997958
58,"CCNRD","310","30",10.0065,"162a","310CCNRD30","2.04",2025-12-17 10:54:00,2025-12-17 10:56:00,3574,"10:55",12052025,26,26,"","10:55:01",3164.52666666667,9169,2466.23683333333,1.00002314814815,1209.6515446364,112.663682915423
59,"CCNRD","310","30",10.0255,"162b","310CCNRD30","2.04",2025-12-17 10:56:00,2025-12-17 10:58:00,NA,"10:57",12052025,26,26,"somwhere above here the jar/approx timing got off.","10:57:01",3180.155,9341,2481.86516666667,1.00002314814815,1217.31700372826,113.162753538022
60,"CCNRD","310","30",10.0218,"162c","310CCNRD30","2.04",2025-12-17 10:58:00,2025-12-17 11:00:00,2979,"10:59",12052025,26,26,"","10:59:01",3251.07666666667,9500,2552.78683333333,1.00002314814815,1252.1029993277,116.439460280174
61,"blank","blank","blank",NA,"blank","blank","blank",2025-12-17 11:00:00,2025-12-17 11:02:00,689,"11:01",12052025,26,26,"bathroom break","11:04:01",660.594333333333,10010,-37.6955,1.00002314814815,-18.4890677101806,NA
62,"blank","blank","blank",NA,"blank","blank","blank",2025-12-17 11:02:00,2025-12-17 11:04:00,995,"11:03",12052025,26,26,"short reads timing off","11:04:46",674.967,10052,-23.3228333333334,1.00002314814815,-11.4394939632916,NA
63,"blank","blank","blank",NA,"blank","blank","blank",2025-12-17 11:04:00,2025-12-17 11:06:00,896,"11:05",12052025,26,26,"short reads timing off","11:05:19",880.3785,10089,182.088666666667,1.00002314814815,89.3117132617024,NA
64,"CCNRD","311","30",10.0359,"163a","311CCNRD30","2.04",2025-12-17 11:06:00,2025-12-17 11:08:00,3375,"11:07",12052025,26,26,"","11:07:03",2867.14833333333,10266,2168.8585,1.00002314814815,1063.79200860317,98.7884696162581
65,"CCNRD","311","30",10.0032,"163b","311CCNRD30","2.04",2025-12-17 11:08:00,2025-12-17 11:10:00,NA,"11:09",12052025,26,26,"","11:09:11",2423.33166666667,10459,1725.04183333333,1.00002314814815,846.10670396716,78.8300938250983
66,"CCNRD","311","30",10,"163c","311CCNRD30","2.04",2025-12-17 11:10:00,2025-12-17 11:12:00,2979,"11:11",12052025,26,26,"","11:11:04",2705.20166666667,10635,2006.91183333333,1.00002314814815,984.359639077945,91.7401947464454
67,"CCNRD","312","30",10.0228,"164a","312CCNRD30","2.04",2025-12-17 11:12:00,2025-12-17 11:14:00,3475,"11:13",12052025,26,26,"","11:13:00",3084.99166666667,10813,2386.70183333333,1.00002314814815,1170.6408404322,108.85301596113
68,"CCNRD","312","30",10.0038,"164b","312CCNRD30","2.04",2025-12-17 11:14:00,2025-12-17 11:16:00,2483,"11:15",12052025,26,26,"","11:15:19",2111.81333333333,11018,1413.5235,1.00002314814815,693.311713637741,64.5906115574422
69,"CCNRD","312","30",10.0077,"164c","312CCNRD30","2.04",2025-12-17 11:16:00,2025-12-17 11:18:00,2979,"11:17",12052025,26,26,"","11:17:23",2648.17833333333,11209,1949.8885,1.00002314814815,956.390563961281,89.0649572677692
70,"CCNRD","401","30",10.0067,"165a","401CCNRD30","2.04",2025-12-17 11:18:00,2025-12-17 11:20:00,2880,"11:19",12052025,26,26,"","11:19:13",2497.03333333333,11382,1798.7435,1.00002314814815,882.256247158075,82.1693254449805
71,"CCNRD","401","30",10.0093,"165b","401CCNRD30","2.04",2025-12-17 11:20:00,2025-12-17 11:22:00,2780,"11:21",12052025,26,26,"","11:21:02",2493.505,11543,1795.21516666667,1.00002314814815,880.525653482329,81.986843531474
72,"CCNRD","401","30",10.0231,"165c","401CCNRD30","2.04",2025-12-17 11:22:00,2025-12-17 11:24:00,2284,"11:23",12052025,26,26,"","11:23:27",2523.495,11758,1825.20516666667,1.00002314814815,895.235290988883,83.2417094288422
73,"CCNRD","402","30",10.0295,"166a","402CCNRD30","2.04",2025-12-17 11:24:00,2025-12-17 11:26:00,3673,"11:25",12052025,26,26,"","11:25:00",3189.65166666667,11891,2491.36183333333,1.00002314814815,1221.97497385788,113.55045747716
74,"CCNRD","402","30",10.0031,"166b","402CCNRD30","2.04",2025-12-17 11:26:00,2025-12-17 11:28:00,4169,"11:27",12052025,26,26,"","11:27:00",3762.69333333333,12078,3064.4035,1.00002314814815,1503.04316968377,140.03696935262
75,"CCNRD","402","30",10.0066,"166c","402CCNRD30","2.04",2025-12-17 11:28:00,2025-12-17 11:30:00,4268,"11:29",12052025,26,26,"","11:29:03",3899.45333333333,12253,3201.1635,1.00002314814815,1570.12186342823,146.23545495711
76,"CCNRD","403","30",10.0279,"167a","403CCNRD30","2.04",2025-12-17 11:30:00,2025-12-17 11:32:00,3177,"11:31",12052025,26,26,"","11:31:09",2879.27833333333,12434,2180.9885,1.00002314814815,1069.74158856164,99.4202258089322
77,"CCNRD","403","30",10.0281,"167b","403CCNRD30","2.04",2025-12-17 11:32:00,2025-12-17 11:34:00,2979,"11:33",12052025,26,26,"","11:33:00",2642.925,12599,1944.63516666667,1.00002314814815,953.81388410018,88.6443057813846
78,"CCNRD","403","30",10.0012,"167c","403CCNRD30","2.04",2025-12-17 11:34:00,2025-12-17 11:36:00,2880,"11:35",12052025,26,26,"","11:35:01",2561.33166666667,12771,1863.04183333333,1.00002314814815,913.793598795585,85.1533736234687
79,"CCNRD","404","30",10.0337,"168a","404CCNRD30","2.04",2025-12-17 11:36:00,2025-12-17 11:38:00,4268,"11:37",12052025,26,26,"","11:37:03",3841.96166666667,12938,3143.67183333333,1.00002314814815,1541.92307795592,143.221248777843
80,"CCNRD","404","30",10.0073,"168b","404CCNRD30","2.04",2025-12-17 11:38:00,2025-12-17 11:40:00,3375,"11:39",12052025,26,26,"","11:39:25",2988.48,13162,2290.19016666667,1.00002314814815,1123.30334020479,104.61308039155
81,"CCNRD","404","30",10.0406,"168c","404CCNRD30","2.04",2025-12-17 11:40:00,2025-12-17 11:42:00,3970,"11:41",12052025,26,26,"","11:41:02",3438.615,13314,2740.32516666667,1.00002314814815,1344.08769095547,124.759549349074
82,"CCNRD","405","30",10.0004,"169a","405CCNRD30","2.04",2025-12-17 11:42:00,2025-12-17 11:44:00,3375,"11:43",12052025,26,26,"","11:43:08",3106.735,13517,2408.44516666667,1.00002314814815,1181.30561374056,110.090731072889
83,"CCNRD","405","30",10,"169b","405CCNRD30","2.04",2025-12-17 11:44:00,2025-12-17 11:46:00,3375,"11:45",12052025,26,26,"","11:45:08",2919.36166666667,13705,2221.07183333333,1.00002314814815,1089.40185209574,101.529902386101
84,"CCNRD","405","30",10.009,"169c","405CCNRD30","2.04",2025-12-17 11:46:00,2025-12-17 11:48:00,3475,"11:47",12052025,26,26,"forgot to resume? so did a reading after 11:47","11:47:28",3067.24333333333,13755,2368.9535,1.00002314814815,1161.93555368066,108.192513630425
85,"CCNRD","406","30",10.0103,"170a","406CCNRD30","2.04",2025-12-17 11:48:00,2025-12-17 11:50:00,3871,"11:49",12052025,26,26,"","11:49:02",3549.21333333333,13891,2850.9235,1.00002314814815,1398.33448629266,130.187664121084
86,"CCNRD","406","30",10.0077,"170b","406CCNRD30","2.04",2025-12-17 11:50:00,2025-12-17 11:52:00,2284,"11:51",12052025,26,26,"","11:51:14",2586.18333333333,14094,1887.8935,1.00002314814815,925.982962186729,86.2332148241293
87,"CCNRD","406","30",10.0066,"170c","406CCNRD30","2.04",2025-12-17 11:52:00,2025-12-17 11:54:00,3673,"11:53",12052025,26,26,"","11:53:01",3357.86833333333,14232,2659.5785,1.00002314814815,1304.48268273509,121.494785237196
88,"CCNRD","407","30",10.0171,"171a","407CCNRD30","2.04",2025-12-17 11:54:00,2025-12-17 11:56:00,3674,"11:55",12052025,26,26,"","11:55:09",3454.20666666667,14411,2755.91683333333,1.00002314814815,1351.73516560668,125.763745254203
89,"CCNRD","407","30",10.0362,"171b","407CCNRD30","2.04",2025-12-17 11:56:00,2025-12-17 11:58:00,3772,"11:57",12052025,26,26,"","11:57:16",3299.65,14615,2601.36016666667,1.00002314814815,1275.92747834799,118.484773470395
90,"CCNRD","407","30",10.038,"171c","407CCNRD30","2.04",2025-12-17 11:58:00,2025-12-17 12:00:00,3475,"11:59",12052025,26,26,"","11:59:01",3146.85,14776,2448.56016666667,1.00002314814815,1200.98140929159,111.505156803908
91,"CCNRD","408","30",10.0102,"172a","408CCNRD30","2.04",2025-12-17 12:00:00,2025-12-17 12:02:00,2880,"12:01",12052025,26,26,"","12:01:03",2491.54833333333,14961,1793.2585,1.00002314814815,879.565938331018,81.890119991913
92,"CCNRD","408","30",10.0071,"172b","408CCNRD30","2.04",2025-12-17 12:02:00,2025-12-17 12:04:00,2681,"12:03",12052025,26,26,"","12:03:11",2510.30166666667,15145,1812.01183333333,1.00002314814815,888.764162251422,82.7721343244589
93,"CCNRD","408","30",10.0084,"172c","408CCNRD30","2.04",2025-12-17 12:04:00,2025-12-17 12:06:00,3673,"12:05",12052025,26,26,"","12:05:02",3342.71166666667,15300,2644.42183333333,1.00002314814815,1297.04856894801,120.7806726635
94,"blank","blank","blank",NA,"blank","blank","blank",2025-12-17 12:06:00,2025-12-17 12:08:00,896,"12:07",12052025,26,26,"","12:07:00",654.863166666667,15461,-43.4266666666667,1.00002314814815,-21.3001175319983,NA
95,"blank","blank","blank",NA,"blank","blank","blank",2025-12-17 12:08:00,2025-12-17 12:10:00,896,"12:09",12052025,26,26,"stopped earlya","12:08:03",672.842,15518,-25.4478333333334,1.00002314814815,-12.4817740467003,NA
96,"blank","blank","blank",NA,"blank","blank","blank",2025-12-17 12:10:00,2025-12-17 12:12:00,995,"12:11",12052025,26,26,"","12:10:00",671.187666666667,NA,-27.1021666666667,1.00002314814815,-13.2931993100662,NA
